-0.6419,-0.9110,-19.513526591,-11.1403,-0.1028,30.3680,2018-01-19 06:15:13.647Z,Ax = -0.0092	Ay = -0.0131	Az = -0.2781	ypr = (30.3680   -0.1028   -11.1403)
-0.6406,-0.8390,-19.622138600,-11.5603,-0.1641,31.7713,2018-01-19 06:15:13.747Z,Ax = -0.0089	Ay = -0.0119	Az = -0.2778	ypr = (31.7713   -0.1641   -11.5603)
-0.6031,-0.7375,-19.656389153,-11.8738,-0.1814,32.9351,2018-01-19 06:15:13.846Z,Ax = -0.0087	Ay = -0.0109	Az = -0.2785	ypr = (32.9351   -0.1814   -11.8738)
-0.5997,-0.6911,-19.618708471,-12.0813,-0.1489,34.0270,2018-01-19 06:15:13.943Z,Ax = -0.0086	Ay = -0.0101	Az = -0.2791	ypr = (34.0270   -0.1489   -12.0813)
-0.6096,-0.7045,-19.756547112,-12.5662,-0.1814,34.9978,2018-01-19 06:15:14.044Z,Ax = -0.0085	Ay = -0.0097	Az = -0.2801	ypr = (34.9978   -0.1814   -12.5662)
-0.5147,-0.6838,-19.617254522,-12.8166,-0.2486,35.7711,2018-01-19 06:15:14.144Z,Ax = -0.0078	Ay = -0.0095	Az = -0.2793	ypr = (35.7711   -0.2486   -12.8166)
-0.5041,-0.6007,-19.547394026,-13.1254,-0.3860,36.6214,2018-01-19 06:15:14.246Z,Ax = -0.0074	Ay = -0.0091	Az = -0.2786	ypr = (36.6214   -0.3860   -13.1254)
-0.4972,-0.5298,-19.568538288,-13.4983,-0.3251,37.3938,2018-01-19 06:15:14.344Z,Ax = -0.0069	Ay = -0.0082	Az = -0.2779	ypr = (37.3938   -0.3251   -13.4983)
-0.4244,-0.5525,-19.529409861,-13.6747,-0.4124,38.1228,2018-01-19 06:15:14.445Z,Ax = -0.0063	Ay = -0.0076	Az = -0.2772	ypr = (38.1228   -0.4124   -13.6747)
-0.3880,-0.5376,-19.567981992,-13.8435,-0.4715,38.8813,2018-01-19 06:15:14.545Z,Ax = -0.0058	Ay = -0.0074	Az = -0.2776	ypr = (38.8813   -0.4715   -13.8435)
-0.3218,-0.4963,-19.614976143,-14.0478,-0.4405,39.5209,2018-01-19 06:15:14.646Z,Ax = -0.0049	Ay = -0.0073	Az = -0.2782	ypr = (39.5209   -0.4405   -14.0478)
-0.4189,-0.4513,-19.828061333,-14.3357,-0.2939,40.0811,2018-01-19 06:15:14.748Z,Ax = -0.0052	Ay = -0.0068	Az = -0.2802	ypr = (40.0811   -0.2939   -14.3357)
-0.4119,-0.2583,-19.733083794,-14.4274,-0.2472,40.7084,2018-01-19 06:15:14.845Z,Ax = -0.0055	Ay = -0.0049	Az = -0.2807	ypr = (40.7084   -0.2472   -14.4274)
-0.2634,-0.3528,-20.427935236,-14.2342,-0.4093,41.1709,2018-01-19 06:15:14.947Z,Ax = -0.0049	Ay = -0.0045	Az = -0.2863	ypr = (41.1709   -0.4093   -14.2342)
-0.3955,-0.3883,-20.024284699,-13.7124,-0.3686,41.7444,2018-01-19 06:15:15.044Z,Ax = -0.0052	Ay = -0.0046	Az = -0.2861	ypr = (41.7444   -0.3686   -13.7124)
-0.7495,-0.2104,-19.674673946,-13.4016,0.5481,42.6295,2018-01-19 06:15:15.146Z,Ax = -0.0077	Ay = -0.0040	Az = -0.2840	ypr = (42.6295   0.5481   -13.4016)
-0.7235,-0.3282,-19.266449202,-13.1457,0.6083,43.3989,2018-01-19 06:15:15.243Z,Ax = -0.0098	Ay = -0.0045	Az = -0.2773	ypr = (43.3989   0.6083   -13.1457)
-0.3349,-0.1563,-19.721720437,-13.5285,-0.7632,43.6993,2018-01-19 06:15:15.345Z,Ax = -0.0085	Ay = -0.0029	Az = -0.2762	ypr = (43.6993   -0.7632   -13.5285)
-0.2236,-0.4513,-19.893019701,-12.9305,-1.3358,43.6235,2018-01-19 06:15:15.446Z,Ax = -0.0053	Ay = -0.0046	Az = -0.2788	ypr = (43.6235   -1.3358   -12.9305)
-0.3828,-0.5545,-19.162107745,-12.0969,-0.7474,43.8612,2018-01-19 06:15:15.549Z,Ax = -0.0035	Ay = -0.0065	Az = -0.2773	ypr = (43.8612   -0.7474   -12.0969)
-0.3269,-0.3242,-19.209839955,-11.3831,0.0704,44.0174,2018-01-19 06:15:15.644Z,Ax = -0.0036	Ay = -0.0064	Az = -0.2753	ypr = (44.0174   0.0704   -11.3831)
-0.2814,-0.1747,-19.456130059,-11.0365,-0.1940,44.4333,2018-01-19 06:15:15.744Z,Ax = -0.0047	Ay = -0.0047	Az = -0.2732	ypr = (44.4333   -0.1940   -11.0365)
-0.3009,-0.1258,-19.221602804,-11.1194,-0.2881,44.6746,2018-01-19 06:15:15.849Z,Ax = -0.0045	Ay = -0.0021	Az = -0.2727	ypr = (44.6746   -0.2881   -11.1194)
-0.1082,-0.1955,-19.827100311,-11.1251,-0.9491,44.0834,2018-01-19 06:15:15.945Z,Ax = -0.0025	Ay = -0.0015	Az = -0.2787	ypr = (44.0834   -0.9491   -11.1251)
-0.1103,-0.0849,-19.412370620,-10.7349,-0.7476,44.1177,2018-01-19 06:15:16.046Z,Ax = -0.0018	Ay = -0.0014	Az = -0.2777	ypr = (44.1177   -0.7476   -10.7349)
-0.2190,-0.1202,-19.486946764,-10.2962,-0.6498,44.1891,2018-01-19 06:15:16.148Z,Ax = -0.0020	Ay = -0.0019	Az = -0.2779	ypr = (44.1891   -0.6498   -10.2962)
-0.3488,-0.0896,-19.555195654,-10.0265,-0.4909,44.0086,2018-01-19 06:15:16.245Z,Ax = -0.0036	Ay = -0.0013	Az = -0.2772	ypr = (44.0086   -0.4909   -10.0265)
-0.4738,-0.0921,-19.761598462,-9.7652,-0.0182,44.0974,2018-01-19 06:15:16.346Z,Ax = -0.0059	Ay = -0.0012	Az = -0.2787	ypr = (44.0974   -0.0182   -9.7652)
-0.2272,-0.0999,-19.690615953,-9.5460,-0.3686,44.0737,2018-01-19 06:15:16.448Z,Ax = -0.0052	Ay = -0.0013	Az = -0.2800	ypr = (44.0737   -0.3686   -9.5460)
-0.1719,-0.0869,-19.666007589,-9.7235,-0.4865,44.3123,2018-01-19 06:15:16.548Z,Ax = -0.0038	Ay = -0.0013	Az = -0.2804	ypr = (44.3123   -0.4865   -9.7235)
-0.1952,-0.0747,-19.616899148,-9.9306,-0.7193,44.5225,2018-01-19 06:15:16.647Z,Ax = -0.0023	Ay = -0.0012	Az = -0.2792	ypr = (44.5225   -0.7193   -9.9306)
-0.2624,-0.1980,-19.935727093,-11.0953,-0.5468,44.6459,2018-01-19 06:15:16.748Z,Ax = -0.0026	Ay = -0.0020	Az = -0.2808	ypr = (44.6459   -0.5468   -11.0953)
-0.2286,-0.0273,-20.041453872,-11.6137,-1.0049,44.4033,2018-01-19 06:15:16.846Z,Ax = -0.0033	Ay = -0.0013	Az = -0.2832	ypr = (44.4033   -1.0049   -11.6137)
-0.3198,0.0184,-19.428732958,-11.5095,-0.5049,44.5934,2018-01-19 06:15:16.947Z,Ax = -0.0043	Ay = -0.0006	Az = -0.2806	ypr = (44.5934   -0.5049   -11.5095)
-0.3072,-0.0469,-20.008391168,-11.6092,-0.5018,44.7344,2018-01-19 06:15:17.046Z,Ax = -0.0043	Ay = -0.0001	Az = -0.2823	ypr = (44.7344   -0.5018   -11.6092)
-0.0585,-0.0001,-19.970011481,-9.0320,-1.1223,43.9589,2018-01-19 06:15:17.148Z,Ax = -0.0026	Ay = 0.0002	Az = -0.2816	ypr = (43.9589   -1.1223   -9.0320)
-0.3223,-0.0299,-19.366410938,-4.5994,-0.6313,45.3772,2018-01-19 06:15:17.247Z,Ax = -0.0034	Ay = -0.0003	Az = -0.2793	ypr = (45.3772   -0.6313   -4.5994)
0.7076,-0.7777,-19.611311425,-4.6944,-3.0112,43.5403,2018-01-19 06:15:17.347Z,Ax = 0.0042	Ay = -0.0060	Az = -0.2790	ypr = (43.5403   -3.0112   -4.6944)
-0.2354,0.0613,-19.466646566,-1.8420,-0.3387,45.0599,2018-01-19 06:15:17.448Z,Ax = 0.0010	Ay = -0.0034	Az = -0.2757	ypr = (45.0599   -0.3387   -1.8420)
-0.2890,0.0080,-19.090092490,3.2006,0.8962,46.1085,2018-01-19 06:15:17.547Z,Ax = -0.0001	Ay = -0.0028	Az = -0.2731	ypr = (46.1085   0.8962   3.2006)
-1.0960,0.2418,-19.876576801,-2.7700,0.6126,45.0824,2018-01-19 06:15:17.646Z,Ax = -0.0104	Ay = 0.0025	Az = -0.2779	ypr = (45.0824   0.6126   -2.7700)
-0.5327,-0.2892,-19.558327410,-3.6307,0.2176,43.3339,2018-01-19 06:15:17.744Z,Ax = -0.0117	Ay = 0.0005	Az = -0.2776	ypr = (43.3339   0.2176   -3.6307)
-0.6644,-0.0147,-19.451716145,-2.9344,0.4216,44.1726,2018-01-19 06:15:17.844Z,Ax = -0.0119	Ay = -0.0004	Az = -0.2786	ypr = (44.1726   0.4216   -2.9344)
-0.4653,0.0088,-19.352524299,-1.6434,0.2672,44.7935,2018-01-19 06:15:17.945Z,Ax = -0.0075	Ay = -0.0017	Az = -0.2765	ypr = (44.7935   0.2672   -1.6434)
-0.5782,-0.1094,-19.677537756,-1.2992,-0.7178,44.8509,2018-01-19 06:15:18.045Z,Ax = -0.0070	Ay = -0.0011	Az = -0.2768	ypr = (44.8509   -0.7178   -1.2992)
-0.2617,0.0919,-19.290444099,-1.4649,-0.7111,45.1768,2018-01-19 06:15:18.147Z,Ax = -0.0053	Ay = 0.0008	Az = -0.2753	ypr = (45.1768   -0.7111   -1.4649)
-0.1347,0.3716,-18.961287166,1.1508,-2.2235,44.8671,2018-01-19 06:15:18.246Z,Ax = -0.0035	Ay = 0.0029	Az = -0.2730	ypr = (44.8671   -2.2235   1.1508)
-0.0431,-0.3933,-19.493325996,2.4008,-1.9670,45.4334,2018-01-19 06:15:18.347Z,Ax = -0.0008	Ay = -0.0009	Az = -0.2737	ypr = (45.4334   -1.9670   2.4008)
-0.1162,0.0276,-19.368760560,2.5586,-1.2628,46.1547,2018-01-19 06:15:18.445Z,Ax = -0.0004	Ay = -0.0000	Az = -0.2734	ypr = (46.1547   -1.2628   2.5586)
0.0120,-0.1691,-18.278788948,3.4991,-2.5318,45.1705,2018-01-19 06:15:18.549Z,Ax = -0.0001	Ay = -0.0030	Az = -0.2677	ypr = (45.1705   -2.5318   3.4991)
0.2523,-0.1435,-19.391326233,2.2057,-2.4233,45.0926,2018-01-19 06:15:18.646Z,Ax = 0.0016	Ay = -0.0024	Az = -0.2708	ypr = (45.0926   -2.4233   2.2057)
0.1559,-0.7114,-20.107692497,0.3418,-3.2899,44.7692,2018-01-19 06:15:18.746Z,Ax = 0.0026	Ay = -0.0061	Az = -0.2760	ypr = (44.7692   -3.2899   0.3418)
0.4254,-0.3229,-20.296175383,1.3146,-2.9139,45.1371,2018-01-19 06:15:18.848Z,Ax = 0.0052	Ay = -0.0062	Az = -0.2861	ypr = (45.1371   -2.9139   1.3146)
-0.3291,-0.0369,-18.703323500,1.9933,-0.6814,44.7694,2018-01-19 06:15:18.946Z,Ax = 0.0001	Ay = -0.0046	Az = -0.2800	ypr = (44.7694   -0.6814   1.9933)
-0.3550,0.0014,-19.532658347,1.5218,-0.3542,44.4285,2018-01-19 06:15:19.048Z,Ax = -0.0031	Ay = -0.0009	Az = -0.2769	ypr = (44.4285   -0.3542   1.5218)
-0.4925,0.0906,-18.937201332,1.3762,-0.1647,44.5381,2018-01-19 06:15:19.148Z,Ax = -0.0074	Ay = 0.0021	Az = -0.2675	ypr = (44.5381   -0.1647   1.3762)
-0.2006,0.1212,-19.256754077,1.8450,-0.6405,44.9223,2018-01-19 06:15:19.247Z,Ax = -0.0060	Ay = 0.0021	Az = -0.2712	ypr = (44.9223   -0.6405   1.8450)
-0.3977,-0.0044,-19.004618294,1.3760,-0.7892,44.9528,2018-01-19 06:15:19.346Z,Ax = -0.0053	Ay = 0.0008	Az = -0.2715	ypr = (44.9528   -0.7892   1.3760)
-0.6557,-0.0154,-19.148882348,0.7857,0.0363,45.2150,2018-01-19 06:15:19.447Z,Ax = -0.0065	Ay = 0.0002	Az = -0.2716	ypr = (45.2150   0.0363   0.7857)
-0.3836,0.0458,-19.586133293,1.1997,-0.2113,45.5598,2018-01-19 06:15:19.546Z,Ax = -0.0068	Ay = 0.0001	Az = -0.2745	ypr = (45.5598   -0.2113   1.1997)
-0.2760,0.2337,-19.045613158,1.3543,-0.0455,45.7559,2018-01-19 06:15:19.646Z,Ax = -0.0062	Ay = 0.0017	Az = -0.2734	ypr = (45.7559   -0.0455   1.3543)
-0.4683,0.1126,-19.111955370,1.3087,-0.3945,45.6376,2018-01-19 06:15:19.750Z,Ax = -0.0054	Ay = 0.0022	Az = -0.2734	ypr = (45.6376   -0.3945   1.3087)
-0.4551,0.1490,-19.257682520,2.9524,-0.3878,45.7940,2018-01-19 06:15:19.844Z,Ax = -0.0053	Ay = 0.0027	Az = -0.2720	ypr = (45.7940   -0.3878   2.9524)
-0.2885,0.5368,-19.400521739,3.1141,-0.9270,45.8315,2018-01-19 06:15:19.949Z,Ax = -0.0054	Ay = 0.0050	Az = -0.2734	ypr = (45.8315   -0.9270   3.1141)
0.2020,0.6898,-18.732839034,3.9123,-2.7906,45.9207,2018-01-19 06:15:20.050Z,Ax = -0.0012	Ay = 0.0079	Az = -0.2707	ypr = (45.9207   -2.7906   3.9123)
-0.0216,-0.0556,-19.872455406,3.6728,-3.5166,46.7806,2018-01-19 06:15:20.146Z,Ax = 0.0007	Ay = 0.0049	Az = -0.2767	ypr = (46.7806   -3.5166   3.6728)
0.3251,-0.6215,-19.393445637,3.9194,-4.4483,47.0774,2018-01-19 06:15:20.248Z,Ax = 0.0043	Ay = -0.0025	Az = -0.2752	ypr = (47.0774   -4.4483   3.9194)
-0.4125,-0.6255,-18.077356175,5.6835,-2.9714,47.0174,2018-01-19 06:15:20.347Z,Ax = -0.0012	Ay = -0.0094	Az = -0.2678	ypr = (47.0174   -2.9714   5.6835)
0.2958,-1.0228,-19.122671247,3.8845,-4.1110,46.5270,2018-01-19 06:15:20.449Z,Ax = 0.0011	Ay = -0.0148	Az = -0.2680	ypr = (46.5270   -4.1110   3.8845)
0.0038,-0.2883,-18.235092900,2.9307,-3.8193,46.6625,2018-01-19 06:15:20.548Z,Ax = -0.0005	Ay = -0.0093	Az = -0.2593	ypr = (46.6625   -3.8193   2.9307)
0.5430,-0.8944,-18.727984091,2.6624,-5.0873,46.8528,2018-01-19 06:15:20.645Z,Ax = 0.0051	Ay = -0.0106	Az = -0.2639	ypr = (46.8528   -5.0873   2.6624)
0.5862,-1.2290,-18.921733051,3.4254,-3.7948,47.0686,2018-01-19 06:15:20.747Z,Ax = 0.0076	Ay = -0.0130	Az = -0.2667	ypr = (47.0686   -3.7948   3.4254)
0.3388,-0.7219,-18.374278338,5.3564,-2.2954,47.4926,2018-01-19 06:15:20.846Z,Ax = 0.0073	Ay = -0.0132	Az = -0.2643	ypr = (47.4926   -2.2954   5.3564)
0.1753,-0.7999,-18.973568027,5.5649,-1.4004,47.9026,2018-01-19 06:15:20.948Z,Ax = 0.0049	Ay = -0.0136	Az = -0.2673	ypr = (47.9026   -1.4004   5.5649)
0.2542,-0.4915,-19.716636956,5.0487,-1.3781,47.4313,2018-01-19 06:15:21.047Z,Ax = 0.0029	Ay = -0.0085	Az = -0.2733	ypr = (47.4313   -1.3781   5.0487)
-0.0716,-0.5358,-19.511237654,4.5567,-0.5943,47.2324,2018-01-19 06:15:21.146Z,Ax = 0.0001	Ay = -0.0068	Az = -0.2775	ypr = (47.2324   -0.5943   4.5567)
0.1286,0.2951,-19.411320878,1.3793,0.2340,46.6991,2018-01-19 06:15:21.248Z,Ax = 0.0010	Ay = -0.0007	Az = -0.2796	ypr = (46.6991   0.2340   1.3793)
0.5346,-1.9840,-18.181959053,-19.9014,-3.9044,46.0404,2018-01-19 06:15:21.347Z,Ax = 0.0040	Ay = -0.0142	Az = -0.2678	ypr = (46.0404   -3.9044   -19.9014)
-0.9538,-6.2048,-17.072791651,-43.4257,-10.7335,46.0438,2018-01-19 06:15:21.444Z,Ax = -0.0044	Ay = -0.0537	Az = -0.2513	ypr = (46.0438   -10.7335   -43.4257)
-1.6314,-7.0957,-19.728602946,-66.8524,-10.6960,42.3431,2018-01-19 06:15:21.546Z,Ax = -0.0146	Ay = -0.0911	Az = -0.2610	ypr = (42.3431   -10.6960   -66.8524)
-1.7272,-4.7948,-19.499434648,-89.7629,-8.1449,42.7630,2018-01-19 06:15:21.650Z,Ax = -0.0253	Ay = -0.0964	Az = -0.2690	ypr = (42.7630   -8.1449   -89.7629)
-1.6567,-3.9894,-20.489045064,-103.2950,-10.2231,39.1375,2018-01-19 06:15:21.746Z,Ax = -0.0283	Ay = -0.0764	Az = -0.2892	ypr = (39.1375   -10.2231   -103.2950)
-1.6852,-3.9930,-19.713787511,-110.4731,-10.5086,33.1895,2018-01-19 06:15:21.848Z,Ax = -0.0254	Ay = -0.0532	Az = -0.2882	ypr = (33.1895   -10.5086   -110.4731)
-0.8796,-3.4613,-21.118913218,-108.7232,-8.5755,27.6876,2018-01-19 06:15:21.945Z,Ax = -0.0173	Ay = -0.0453	Az = -0.2939	ypr = (27.6876   -8.5755   -108.7232)
-0.5487,-4.3890,-20.328860781,-95.7003,-6.8394,21.5766,2018-01-19 06:15:22.048Z,Ax = -0.0113	Ay = -0.0561	Az = -0.2906	ypr = (21.5766   -6.8394   -95.7003)
0.1120,-4.9364,-20.593952750,-69.4319,-4.0672,15.6886,2018-01-19 06:15:22.148Z,Ax = -0.0018	Ay = -0.0645	Az = -0.2944	ypr = (15.6886   -4.0672   -69.4319)
-1.6566,-4.2662,-19.271494025,-49.7499,-2.3143,20.6500,2018-01-19 06:15:22.247Z,Ax = -0.0105	Ay = -0.0650	Az = -0.2829	ypr = (20.6500   -2.3143   -49.7499)
-1.9055,-4.4620,-16.085555130,-31.6983,-0.5907,23.6633,2018-01-19 06:15:22.345Z,Ax = -0.0199	Ay = -0.0660	Az = -0.2514	ypr = (23.6633   -0.5907   -31.6983)
0.2035,-2.1519,-19.999539093,-19.3796,-2.1444,24.5042,2018-01-19 06:15:22.445Z,Ax = -0.0141	Ay = -0.0456	Az = -0.2603	ypr = (24.5042   -2.1444   -19.3796)
-1.9219,-2.3735,-19.928878187,-4.9195,-2.6431,27.8887,2018-01-19 06:15:22.549Z,Ax = -0.0208	Ay = -0.0354	Az = -0.2668	ypr = (27.8887   -2.6431   -4.9195)
-1.9768,-2.9735,-19.636808023,1.3179,-0.8491,29.9423,2018-01-19 06:15:22.650Z,Ax = -0.0193	Ay = -0.0325	Az = -0.2845	ypr = (29.9423   -0.8491   1.3179)
-2.1898,-2.0361,-19.205806082,3.5964,1.4287,32.8036,2018-01-19 06:15:22.745Z,Ax = -0.0301	Ay = -0.0306	Az = -0.2839	ypr = (32.8036   1.4287   3.5964)
-3.5585,-1.0103,-19.844591507,3.6855,3.0804,34.3931,2018-01-19 06:15:22.848Z,Ax = -0.0453	Ay = -0.0248	Az = -0.2782	ypr = (34.3931   3.0804   3.6855)
-3.4614,0.8986,-19.792804320,3.8012,0.9994,34.9467,2018-01-19 06:15:22.946Z,Ax = -0.0487	Ay = -0.0014	Az = -0.2771	ypr = (34.9467   0.9994   3.8012)
-2.9185,1.2599,-19.887534818,2.4108,-1.9287,35.5266,2018-01-19 06:15:23.046Z,Ax = -0.0479	Ay = 0.0165	Az = -0.2830	ypr = (35.5266   -1.9287   2.4108)
-3.0793,-0.7278,-20.964604969,6.8107,-1.1271,37.3436,2018-01-19 06:15:23.147Z,Ax = -0.0459	Ay = 0.0091	Az = -0.2921	ypr = (37.3436   -1.1271   6.8107)
-4.1549,-1.1748,-20.202237898,32.5906,-0.0619,39.9182,2018-01-19 06:15:23.249Z,Ax = -0.0502	Ay = -0.0063	Az = -0.2901	ypr = (39.9182   -0.0619   32.5906)
-2.5683,0.0829,-16.672587165,60.7552,2.2255,40.5643,2018-01-19 06:15:23.349Z,Ax = -0.0441	Ay = -0.0110	Az = -0.2642	ypr = (40.5643   2.2255   60.7552)
-1.9673,2.4571,-17.443770787,90.6058,9.1475,34.8734,2018-01-19 06:15:23.450Z,Ax = -0.0378	Ay = 0.0115	Az = -0.2493	ypr = (34.8734   9.1475   90.6058)
-2.8459,5.4757,-18.260211071,110.2192,11.1463,27.1081,2018-01-19 06:15:23.550Z,Ax = -0.0341	Ay = 0.0556	Az = -0.2427	ypr = (27.1081   11.1463   110.2192)
-3.4846,2.6569,-18.056980898,114.7434,8.7167,23.2366,2018-01-19 06:15:23.646Z,Ax = -0.0390	Ay = 0.0599	Az = -0.2512	ypr = (23.2366   8.7167   114.7434)
-3.0572,0.9022,-17.671692754,113.3485,6.6624,21.0692,2018-01-19 06:15:23.750Z,Ax = -0.0458	Ay = 0.0410	Az = -0.2579	ypr = (21.0692   6.6624   113.3485)
-3.2603,0.3120,-18.260767287,111.7609,5.1541,17.0578,2018-01-19 06:15:23.848Z,Ax = -0.0496	Ay = 0.0097	Az = -0.2583	ypr = (17.0578   5.1541   111.7609)
-2.4087,1.9918,-18.760060671,107.1190,2.9582,12.7966,2018-01-19 06:15:23.946Z,Ax = -0.0398	Ay = 0.0080	Az = -0.2600	ypr = (12.7966   2.9582   107.1190)
-1.8430,2.0511,-18.219402278,91.8301,-0.5499,10.1095,2018-01-19 06:15:24.049Z,Ax = -0.0306	Ay = 0.0207	Az = -0.2618	ypr = (10.1095   -0.5499   91.8301)
-1.6671,-0.9331,-17.609881315,70.3247,-5.8857,11.2662,2018-01-19 06:15:24.149Z,Ax = -0.0242	Ay = 0.0109	Az = -0.2581	ypr = (11.2662   -5.8857   70.3247)
-1.2337,-4.3478,-18.878997233,47.2618,-12.4813,11.0892,2018-01-19 06:15:24.247Z,Ax = -0.0182	Ay = -0.0299	Az = -0.2605	ypr = (11.0892   -12.4813   47.2618)
0.3919,-5.6840,-19.707066315,24.0507,-17.2418,12.2180,2018-01-19 06:15:24.349Z,Ax = -0.0046	Ay = -0.0732	Az = -0.2691	ypr = (12.2180   -17.2418   24.0507)
1.5488,-5.3992,-19.499972411,8.9463,-18.9000,13.3495,2018-01-19 06:15:24.447Z,Ax = 0.0125	Ay = -0.0904	Az = -0.2787	ypr = (13.3495   -18.9000   8.9463)
1.1365,-4.5724,-19.571340357,5.1743,-17.4548,16.1018,2018-01-19 06:15:24.548Z,Ax = 0.0213	Ay = -0.0799	Az = -0.2827	ypr = (16.1018   -17.4548   5.1743)
0.5927,-3.6647,-19.294437247,5.0368,-15.3912,18.9009,2018-01-19 06:15:24.648Z,Ax = 0.0186	Ay = -0.0601	Az = -0.2769	ypr = (18.9009   -15.3912   5.0368)
0.0397,-3.4223,-19.558046928,4.4544,-13.8273,21.3972,2018-01-19 06:15:24.748Z,Ax = 0.0062	Ay = -0.0487	Az = -0.2756	ypr = (21.3972   -13.8273   4.4544)
-0.0146,-3.0783,-19.228005513,2.9605,-13.0689,23.3399,2018-01-19 06:15:24.848Z,Ax = -0.0015	Ay = -0.0430	Az = -0.2742	ypr = (23.3399   -13.0689   2.9605)
0.1326,-2.7740,-18.085743879,3.3034,-11.6093,25.7373,2018-01-19 06:15:24.947Z,Ax = -0.0015	Ay = -0.0400	Az = -0.2656	ypr = (25.7373   -11.6093   3.3034)
-0.0210,-2.6517,-19.085953421,2.3093,-12.1909,27.4000,2018-01-19 06:15:25.048Z,Ax = -0.0003	Ay = -0.0377	Az = -0.2661	ypr = (27.4000   -12.1909   2.3093)
-0.6775,-2.2487,-20.620830093,2.3312,-11.7421,29.3602,2018-01-19 06:15:25.148Z,Ax = -0.0046	Ay = -0.0336	Az = -0.2773	ypr = (29.3602   -11.7421   2.3312)
-1.0206,-1.1378,-19.077046438,4.4285,-9.4156,31.6898,2018-01-19 06:15:25.249Z,Ax = -0.0111	Ay = -0.0236	Az = -0.2788	ypr = (31.6898   -9.4156   4.4285)
-1.8655,-1.9510,-19.914317360,6.9744,-7.8597,33.8373,2018-01-19 06:15:25.348Z,Ax = -0.0221	Ay = -0.0232	Az = -0.2858	ypr = (33.8373   -7.8597   6.9744)
-1.6382,-0.3449,-19.472501267,12.1732,-4.8586,35.8408,2018-01-19 06:15:25.448Z,Ax = -0.0253	Ay = -0.0109	Az = -0.2775	ypr = (35.8408   -4.8586   12.1732)
-3.4438,0.1477,-18.628218139,10.0523,0.6415,34.7863,2018-01-19 06:15:25.549Z,Ax = -0.0397	Ay = -0.0040	Az = -0.2696	ypr = (34.7863   0.6415   10.0523)
-5.6374,2.9697,-19.309733778,2.2449,8.4014,37.1915,2018-01-19 06:15:25.648Z,Ax = -0.0629	Ay = 0.0245	Az = -0.2714	ypr = (37.1915   8.4014   2.2449)
-8.0767,5.2681,-12.284383952,1.9983,27.7431,37.3283,2018-01-19 06:15:25.747Z,Ax = -0.0982	Ay = 0.0582	Az = -0.2184	ypr = (37.3283   27.7431   1.9983)
-8.0515,2.6644,-2.910326573,-2.2777,43.1613,34.2379,2018-01-19 06:15:25.851Z,Ax = -0.1186	Ay = 0.0591	Az = -0.1167	ypr = (34.2379   43.1613   -2.2777)
