-7.9573,1.8576,-0.976011853,-10.5856,48.0808,29.6464,2018-01-19 06:15:25.945Z,Ax = -0.1236	Ay = 0.0467	Az = -0.0282	ypr = (29.6464   48.0808   -10.5856)
-7.4446,0.4238,-1.805740598,-19.9042,44.4294,25.1168,2018-01-19 06:15:26.047Z,Ax = -0.1131	Ay = 0.0149	Az = 0.0116	ypr = (25.1168   44.4294   -19.9042)
-8.5745,0.4458,-2.617184524,-29.7579,36.2363,21.3848,2018-01-19 06:15:26.149Z,Ax = -0.1141	Ay = 0.0011	Az = -0.0083	ypr = (21.3848   36.2363   -29.7579)
-9.0000,0.1855,-4.064989460,-39.3782,27.1228,18.3011,2018-01-19 06:15:26.248Z,Ax = -0.1211	Ay = -0.0009	Az = -0.0478	ypr = (18.3011   27.1228   -39.3782)
-9.9604,-0.3265,-5.732340805,-48.3452,19.1041,15.8160,2018-01-19 06:15:26.346Z,Ax = -0.1363	Ay = -0.0022	Az = -0.0736	ypr = (15.8160   19.1041   -48.3452)
-10.6158,-0.8261,-7.510408320,-56.5372,11.0047,13.3673,2018-01-19 06:15:26.448Z,Ax = -0.1477	Ay = -0.0080	Az = -0.0958	ypr = (13.3673   11.0047   -56.5372)
-11.1821,-0.3586,-10.756364992,-63.8228,-2.0355,11.5334,2018-01-19 06:15:26.548Z,Ax = -0.1568	Ay = -0.0091	Az = -0.1339	ypr = (11.5334   -2.0355   -63.8228)
-6.5307,3.4067,-18.291171662,-64.0953,-29.4526,13.2578,2018-01-19 06:15:26.647Z,Ax = -0.1259	Ay = 0.0201	Az = -0.2113	ypr = (13.2578   -29.4526   -64.0953)
1.0845,4.6081,-17.104775168,-58.5490,-52.7070,15.7520,2018-01-19 06:15:26.749Z,Ax = -0.0467	Ay = 0.0511	Az = -0.2483	ypr = (15.7520   -52.7070   -58.5490)
6.2484,4.6241,-13.639293216,-51.8717,-71.8145,15.8204,2018-01-19 06:15:26.848Z,Ax = 0.0506	Ay = 0.0735	Az = -0.2424	ypr = (15.8204   -71.8145   -51.8717)
8.9349,4.4766,-10.548960593,-48.8994,-82.0146,15.8928,2018-01-19 06:15:26.947Z,Ax = 0.1267	Ay = 0.0745	Az = -0.1874	ypr = (15.8928   -82.0146   -48.8994)
9.2659,3.2962,-10.679166956,-45.9868,-78.0769,17.9602,2018-01-19 06:15:27.049Z,Ax = 0.1509	Ay = 0.0568	Az = -0.1446	ypr = (17.9602   -78.0769   -45.9868)
9.0844,2.2735,-11.708314157,-43.0972,-70.7162,20.5812,2018-01-19 06:15:27.148Z,Ax = 0.1437	Ay = 0.0398	Az = -0.1433	ypr = (20.5812   -70.7162   -43.0972)
9.3076,1.7774,-13.297531995,-40.6371,-63.4796,22.8191,2018-01-19 06:15:27.250Z,Ax = 0.1346	Ay = 0.0274	Az = -0.1722	ypr = (22.8191   -63.4796   -40.6371)
6.3093,1.2484,-15.563354054,-31.9540,-50.6993,24.5917,2018-01-19 06:15:27.349Z,Ax = 0.1088	Ay = 0.0179	Az = -0.2071	ypr = (24.5917   -50.6993   -31.9540)
7.2030,0.3862,-14.948784800,-37.1272,-51.8260,27.4379,2018-01-19 06:15:27.448Z,Ax = 0.1016	Ay = 0.0090	Az = -0.2180	ypr = (27.4379   -51.8260   -37.1272)
7.5712,0.6062,-15.785593046,-35.9901,-47.2371,29.3451,2018-01-19 06:15:27.550Z,Ax = 0.0964	Ay = 0.0067	Az = -0.2274	ypr = (29.3451   -47.2371   -35.9901)
13.2634,2.8227,-16.198833495,-31.8291,-44.0167,32.1781,2018-01-19 06:15:27.647Z,Ax = 0.1457	Ay = 0.0221	Az = -0.2285	ypr = (32.1781   -44.0167   -31.8291)
9.8691,0.6297,-17.455689345,-28.0076,-40.9643,31.6438,2018-01-19 06:15:27.749Z,Ax = 0.1553	Ay = 0.0187	Az = -0.2395	ypr = (31.6438   -40.9643   -28.0076)
8.0277,-1.8346,-14.960368717,-26.9670,-46.3414,32.2605,2018-01-19 06:15:27.848Z,Ax = 0.1478	Ay = 0.0003	Az = -0.2290	ypr = (32.2605   -46.3414   -26.9670)
8.1726,-3.9971,-10.778266477,-29.9877,-58.3001,30.3422,2018-01-19 06:15:27.949Z,Ax = 0.1204	Ay = -0.0386	Az = -0.1897	ypr = (30.3422   -58.3001   -29.9877)
10.3150,-3.1864,-5.407311000,-45.8301,-65.0686,31.8415,2018-01-19 06:15:28.050Z,Ax = 0.1205	Ay = -0.0571	Az = -0.1165	ypr = (31.8415   -65.0686   -45.8301)
5.2290,-4.8322,-3.459966433,-47.2704,-71.4315,32.6056,2018-01-19 06:15:28.151Z,Ax = 0.1002	Ay = -0.0694	Az = -0.0569	ypr = (32.6056   -71.4315   -47.2704)
3.4570,-3.6128,1.492642062,-46.6060,-81.2846,23.9560,2018-01-19 06:15:28.250Z,Ax = 0.0774	Ay = -0.0575	Az = 0.0052	ypr = (23.9560   -81.2846   -46.6060)
1.4948,-2.7383,-0.493304796,-48.9585,-79.4748,11.3436,2018-01-19 06:15:28.348Z,Ax = 0.0299	Ay = -0.0485	Az = 0.0109	ypr = (11.3436   -79.4748   -48.9585)
1.4629,-4.3063,-2.519866752,-54.0650,-70.9694,3.5992,2018-01-19 06:15:28.451Z,Ax = 0.0097	Ay = -0.0523	Az = -0.0046	ypr = (3.5992   -70.9694   -54.0650)
2.9669,-4.6172,-3.458853982,-61.7173,-60.0285,-0.5784,2018-01-19 06:15:28.550Z,Ax = 0.0238	Ay = -0.0567	Az = -0.0358	ypr = (-0.5784   -60.0285   -61.7173)
4.8784,-3.7483,-4.453569649,-69.6824,-49.1747,-3.1644,2018-01-19 06:15:28.649Z,Ax = 0.0524	Ay = -0.0599	Az = -0.0638	ypr = (-3.1644   -49.1747   -69.6824)
6.7157,-2.6805,-5.625450521,-77.0897,-37.4031,-5.2803,2018-01-19 06:15:28.749Z,Ax = 0.0834	Ay = -0.0508	Az = -0.0777	ypr = (-5.2803   -37.4031   -77.0897)
8.7034,-0.4227,-7.546323589,-83.1002,-19.1630,-6.2339,2018-01-19 06:15:28.847Z,Ax = 0.1141	Ay = -0.0219	Az = -0.0954	ypr = (-6.2339   -19.1630   -83.1002)
6.5646,4.1132,-12.542415506,-75.6440,11.1307,-3.9359,2018-01-19 06:15:28.949Z,Ax = 0.1120	Ay = 0.0288	Az = -0.1451	ypr = (-3.9359   11.1307   -75.6440)
1.6987,5.0302,-13.845611324,-63.0816,37.1372,-5.0714,2018-01-19 06:15:29.051Z,Ax = 0.0686	Ay = 0.0644	Az = -0.1859	ypr = (-5.0714   37.1372   -63.0816)
-2.9437,4.8122,-11.206949638,-66.2324,57.2499,-2.6643,2018-01-19 06:15:29.152Z,Ax = -0.0037	Ay = 0.0826	Az = -0.1899	ypr = (-2.6643   57.2499   -66.2324)
-5.3186,6.3267,-8.982103637,-62.2290,64.2593,-1.2438,2018-01-19 06:15:29.249Z,Ax = -0.0674	Ay = 0.0904	Az = -0.1590	ypr = (-1.2438   64.2593   -62.2290)
-5.6407,7.7705,-11.418507222,-55.4817,53.3573,0.4770,2018-01-19 06:15:29.348Z,Ax = -0.0942	Ay = 0.0984	Az = -0.1451	ypr = (0.4770   53.3573   -55.4817)
-4.1483,8.1508,-14.135198717,-51.0925,44.1819,2.6890,2018-01-19 06:15:29.447Z,Ax = -0.0816	Ay = 0.1125	Az = -0.1665	ypr = (2.6890   44.1819   -51.0925)
-4.4180,7.2798,-15.468134931,-47.9523,37.4123,7.2189,2018-01-19 06:15:29.550Z,Ax = -0.0672	Ay = 0.1150	Az = -0.2078	ypr = (7.2189   37.4123   -47.9523)
-4.4393,8.2673,-17.048800856,-49.7188,32.0659,11.4796,2018-01-19 06:15:29.650Z,Ax = -0.0586	Ay = 0.1161	Az = -0.2414	ypr = (11.4796   32.0659   -49.7188)
-2.8846,6.8491,-16.141030799,-45.4454,31.7875,16.3156,2018-01-19 06:15:29.746Z,Ax = -0.0491	Ay = 0.1027	Az = -0.2407	ypr = (16.3156   31.7875   -45.4454)
-2.8147,6.3240,-16.877386214,-42.2379,28.5735,19.6262,2018-01-19 06:15:29.847Z,Ax = -0.0438	Ay = 0.0961	Az = -0.2411	ypr = (19.6262   28.5735   -42.2379)
-1.7512,6.3918,-17.311325297,-39.8785,25.6890,21.9541,2018-01-19 06:15:29.949Z,Ax = -0.0286	Ay = 0.0901	Az = -0.2419	ypr = (21.9541   25.6890   -39.8785)
-1.9421,5.7954,-16.839652796,-34.4892,23.8897,25.0495,2018-01-19 06:15:30.048Z,Ax = -0.0248	Ay = 0.0826	Az = -0.2419	ypr = (25.0495   23.8897   -34.4892)
-1.3443,5.8443,-17.636451528,-34.4471,21.7160,30.9445,2018-01-19 06:15:30.148Z,Ax = -0.0202	Ay = 0.0824	Az = -0.2480	ypr = (30.9445   21.7160   -34.4471)
-0.6130,6.4994,-17.633092251,-32.3588,21.5895,36.0958,2018-01-19 06:15:30.250Z,Ax = -0.0139	Ay = 0.0870	Az = -0.2488	ypr = (36.0958   21.5895   -32.3588)
-0.6001,6.0162,-18.052970239,-30.9277,20.5261,41.4879,2018-01-19 06:15:30.349Z,Ax = -0.0088	Ay = 0.0868	Az = -0.2543	ypr = (41.4879   20.5261   -30.9277)
-1.3429,6.7364,-17.886281389,-26.8496,20.9254,48.9941,2018-01-19 06:15:30.449Z,Ax = -0.0114	Ay = 0.0932	Az = -0.2558	ypr = (48.9941   20.9254   -26.8496)
-0.3479,5.8478,-17.636665039,-21.4887,20.0614,60.7505,2018-01-19 06:15:30.547Z,Ax = -0.0089	Ay = 0.0880	Az = -0.2537	ypr = (60.7505   20.0614   -21.4887)
3.2689,4.7692,-16.750721004,-21.1765,21.7472,80.9890,2018-01-19 06:15:30.649Z,Ax = 0.0183	Ay = 0.0774	Az = -0.2444	ypr = (80.9890   21.7472   -21.1765)
3.9912,2.5410,-16.757720902,-24.7585,17.0994,94.1707,2018-01-19 06:15:30.746Z,Ax = 0.0461	Ay = 0.0520	Az = -0.2386	ypr = (94.1707   17.0994   -24.7585)
4.4506,2.5526,-18.841253918,-25.9118,13.1081,103.3310,2018-01-19 06:15:30.849Z,Ax = 0.0695	Ay = 0.0361	Az = -0.2510	ypr = (103.3310   13.1081   -25.9118)
3.3828,2.1586,-18.846477150,-26.3839,10.6478,105.8066,2018-01-19 06:15:30.950Z,Ax = 0.0631	Ay = 0.0258	Az = -0.2624	ypr = (105.8066   10.6478   -26.3839)
3.1524,2.1157,-19.015029109,-25.7509,9.0049,103.8327,2018-01-19 06:15:31.049Z,Ax = 0.0500	Ay = 0.0272	Az = -0.2740	ypr = (103.8327   9.0049   -25.7509)
3.7991,1.0581,-18.319456431,-24.0445,8.5014,96.8777,2018-01-19 06:15:31.149Z,Ax = 0.0472	Ay = 0.0218	Az = -0.2687	ypr = (96.8777   8.5014   -24.0445)
3.5727,2.9103,-19.041178805,-19.9942,8.4424,82.3362,2018-01-19 06:15:31.248Z,Ax = 0.0488	Ay = 0.0305	Az = -0.2670	ypr = (82.3362   8.4424   -19.9942)
1.2358,0.5377,-17.039415635,-15.5253,9.1257,66.9755,2018-01-19 06:15:31.349Z,Ax = 0.0350	Ay = 0.0174	Az = -0.2521	ypr = (66.9755   9.1257   -15.5253)
-0.6839,3.5489,-21.650336650,-16.5991,9.9637,54.4238,2018-01-19 06:15:31.447Z,Ax = 0.0081	Ay = 0.0370	Az = -0.2808	ypr = (54.4238   9.9637   -16.5991)
-3.2909,-0.4058,-18.241019069,-16.3603,6.7441,38.2133,2018-01-19 06:15:31.549Z,Ax = -0.0320	Ay = 0.0134	Az = -0.2704	ypr = (38.2133   6.7441   -16.3603)
-2.2479,2.3558,-18.792358895,-19.0648,5.5357,22.6180,2018-01-19 06:15:31.649Z,Ax = -0.0434	Ay = 0.0250	Az = -0.2766	ypr = (22.6180   5.5357   -19.0648)
-0.9565,1.9258,-19.342560170,-15.9026,0.7713,9.2487,2018-01-19 06:15:31.746Z,Ax = -0.0335	Ay = 0.0209	Az = -0.2703	ypr = (9.2487   0.7713   -15.9026)
0.4616,1.3739,-19.447237309,-10.2950,-2.3219,7.5749,2018-01-19 06:15:31.849Z,Ax = -0.0068	Ay = 0.0239	Az = -0.2699	ypr = (7.5749   -2.3219   -10.2950)
0.4440,1.2541,-18.914720661,-10.2722,-1.0889,10.0970,2018-01-19 06:15:31.947Z,Ax = 0.0094	Ay = 0.0230	Az = -0.2731	ypr = (10.0970   -1.0889   -10.2722)
-0.1998,1.2501,-18.783999856,-10.1988,0.2888,12.5638,2018-01-19 06:15:32.048Z,Ax = 0.0077	Ay = 0.0170	Az = -0.2713	ypr = (12.5638   0.2888   -10.1988)
-0.0880,1.3903,-21.961946715,-12.1116,0.3799,14.7139,2018-01-19 06:15:32.150Z,Ax = 0.0012	Ay = 0.0165	Az = -0.2896	ypr = (14.7139   0.3799   -12.1116)
-0.7640,1.4131,-20.039064451,-8.8766,2.2404,16.3280,2018-01-19 06:15:32.250Z,Ax = -0.0084	Ay = 0.0195	Az = -0.2899	ypr = (16.3280   2.2404   -8.8766)
-1.3699,1.3468,-19.863095471,-8.9299,2.4121,17.9601,2018-01-19 06:15:32.351Z,Ax = -0.0152	Ay = 0.0204	Az = -0.2943	ypr = (17.9601   2.4121   -8.9299)
-1.5135,1.1857,-19.858154302,-7.6326,1.9111,19.1104,2018-01-19 06:15:32.450Z,Ax = -0.0207	Ay = 0.0183	Az = -0.2842	ypr = (19.1104   1.9111   -7.6326)
-0.2488,1.1644,-19.820910688,-5.1408,1.2276,16.9952,2018-01-19 06:15:32.548Z,Ax = -0.0144	Ay = 0.0167	Az = -0.2775	ypr = (16.9952   1.2276   -5.1408)
-0.3597,0.9998,-18.684429533,-3.1301,1.2165,4.6574,2018-01-19 06:15:32.649Z,Ax = -0.0083	Ay = 0.0149	Az = -0.2717	ypr = (4.6574   1.2165   -3.1301)
1.2028,0.1108,-18.283587836,-3.4684,-1.5292,-14.9189,2018-01-19 06:15:32.748Z,Ax = 0.0098	Ay = 0.0076	Az = -0.2654	ypr = (-14.9189   -1.5292   -3.4684)
-1.9209,-1.6407,-21.735728855,-3.4950,-7.9530,-33.4762,2018-01-19 06:15:32.851Z,Ax = -0.0068	Ay = -0.0104	Az = -0.2836	ypr = (-33.4762   -7.9530   -3.4950)
-0.5966,0.1072,-20.167887331,-6.4308,-11.9225,-44.0369,2018-01-19 06:15:32.951Z,Ax = -0.0084	Ay = -0.0095	Az = -0.2873	ypr = (-44.0369   -11.9225   -6.4308)
0.5068,2.9017,-18.443787904,-7.6086,-11.3788,-51.2979,2018-01-19 06:15:33.051Z,Ax = -0.0076	Ay = 0.0134	Az = -0.2840	ypr = (-51.2979   -11.3788   -7.6086)
-0.2620,0.7686,-18.555003890,-8.3334,-7.5930,-50.9055,2018-01-19 06:15:33.150Z,Ax = -0.0031	Ay = 0.0212	Az = -0.2692	ypr = (-50.9055   -7.5930   -8.3334)
0.0379,1.2055,-19.189523440,-7.4037,-7.7198,-45.0783,2018-01-19 06:15:33.248Z,Ax = 0.0048	Ay = 0.0284	Az = -0.2608	ypr = (-45.0783   -7.7198   -7.4037)
-0.0745,0.7669,-19.414101328,-5.9914,-7.9279,-38.4208,2018-01-19 06:15:33.350Z,Ax = 0.0003	Ay = 0.0135	Az = -0.2690	ypr = (-38.4208   -7.9279   -5.9914)
0.1144,0.6692,-19.632323842,-5.6168,-7.7233,-31.7655,2018-01-19 06:15:33.450Z,Ax = -0.0009	Ay = 0.0070	Az = -0.2798	ypr = (-31.7655   -7.7233   -5.6168)
0.4055,0.7630,-19.682294438,-5.2669,-8.6766,-24.5667,2018-01-19 06:15:33.550Z,Ax = 0.0033	Ay = 0.0095	Az = -0.2813	ypr = (-24.5667   -8.6766   -5.2669)
0.6929,0.3867,-20.081717026,-6.6811,-7.4506,-6.6063,2018-01-19 06:15:33.650Z,Ax = 0.0083	Ay = 0.0080	Az = -0.2827	ypr = (-6.6063   -7.4506   -6.6811)
-0.2482,0.0279,-19.570018613,-8.1382,-0.5602,20.2441,2018-01-19 06:15:33.751Z,Ax = 0.0033	Ay = 0.0033	Az = -0.2809	ypr = (20.2441   -0.5602   -8.1382)
-0.1156,1.5917,-18.609845476,-7.8429,-1.3425,44.9189,2018-01-19 06:15:33.854Z,Ax = 0.0002	Ay = 0.0117	Az = -0.2731	ypr = (44.9189   -1.3425   -7.8429)
0.7857,1.2539,-18.607590701,-7.0921,-4.3678,67.1027,2018-01-19 06:15:33.952Z,Ax = 0.0031	Ay = 0.0158	Az = -0.2656	ypr = (67.1027   -4.3678   -7.0921)
0.2778,0.5696,-18.406335721,-6.5888,-4.5895,81.6644,2018-01-19 06:15:34.051Z,Ax = 0.0043	Ay = 0.0165	Az = -0.2594	ypr = (81.6644   -4.5895   -6.5888)
0.3468,0.3047,-19.187088841,-5.5439,-4.8127,85.3226,2018-01-19 06:15:34.149Z,Ax = 0.0078	Ay = 0.0096	Az = -0.2657	ypr = (85.3226   -4.8127   -5.5439)
0.8464,-0.0791,-19.444670831,-4.3650,-5.0914,86.3389,2018-01-19 06:15:34.251Z,Ax = 0.0093	Ay = -0.0004	Az = -0.2729	ypr = (86.3389   -5.0914   -4.3650)
0.3295,0.0217,-20.102804518,-4.8928,-5.3092,83.6046,2018-01-19 06:15:34.349Z,Ax = 0.0063	Ay = -0.0021	Az = -0.2824	ypr = (83.6046   -5.3092   -4.8928)
0.3413,0.3999,-19.974529079,-6.5911,-4.8965,79.0072,2018-01-19 06:15:34.449Z,Ax = 0.0067	Ay = 0.0019	Az = -0.2853	ypr = (79.0072   -4.8965   -6.5911)
0.4132,0.6984,-19.983309268,-6.5200,-3.6841,75.9019,2018-01-19 06:15:34.550Z,Ax = 0.0054	Ay = 0.0071	Az = -0.2861	ypr = (75.9019   -3.6841   -6.5200)
0.0593,1.1046,-18.960257069,-5.1224,-2.4358,70.8018,2018-01-19 06:15:34.652Z,Ax = 0.0021	Ay = 0.0134	Az = -0.2769	ypr = (70.8018   -2.4358   -5.1224)
0.1203,0.9513,-20.591847934,-6.9049,-2.9964,68.4723,2018-01-19 06:15:34.747Z,Ax = 0.0019	Ay = 0.0152	Az = -0.2831	ypr = (68.4723   -2.9964   -6.9049)
-0.3787,0.9967,-20.513041627,-6.6639,-3.4885,66.5097,2018-01-19 06:15:34.848Z,Ax = -0.0026	Ay = 0.0157	Az = -0.2864	ypr = (66.5097   -3.4885   -6.6639)
-1.0851,0.8128,-19.782207109,-6.6892,-3.2965,65.0880,2018-01-19 06:15:34.952Z,Ax = -0.0103	Ay = 0.0130	Az = -0.2881	ypr = (65.0880   -3.2965   -6.6892)
-0.9642,0.8600,-20.452781573,-6.9558,-3.6080,63.1145,2018-01-19 06:15:35.053Z,Ax = -0.0144	Ay = 0.0120	Az = -0.2902	ypr = (63.1145   -3.6080   -6.9558)
-0.6256,0.6148,-19.946518746,-8.3624,-4.5572,60.4477,2018-01-19 06:15:35.148Z,Ax = -0.0139	Ay = 0.0099	Az = -0.2838	ypr = (60.4477   -4.5572   -8.3624)
-0.5361,0.4809,-20.002771911,-8.2163,-5.3166,59.4524,2018-01-19 06:15:35.249Z,Ax = -0.0098	Ay = 0.0080	Az = -0.2843	ypr = (59.4524   -5.3166   -8.2163)
0.4198,0.5147,-19.859959658,-6.5676,-6.0067,56.8512,2018-01-19 06:15:35.353Z,Ax = 0.0006	Ay = 0.0068	Az = -0.2832	ypr = (56.8512   -6.0067   -6.5676)
-0.7543,0.9135,-20.149792258,-7.1492,-6.6284,53.9388,2018-01-19 06:15:35.448Z,Ax = -0.0035	Ay = 0.0095	Az = -0.2841	ypr = (53.9388   -6.6284   -7.1492)
0.3063,0.0387,-19.155427845,-7.5654,-5.8096,53.8637,2018-01-19 06:15:35.548Z,Ax = 0.0016	Ay = 0.0055	Az = -0.2776	ypr = (53.8637   -5.8096   -7.5654)
-0.0616,0.3499,-19.342574881,-8.1817,-5.9394,53.1206,2018-01-19 06:15:35.649Z,Ax = -0.0014	Ay = 0.0056	Az = -0.2758	ypr = (53.1206   -5.9394   -8.1817)
-0.7433,0.6307,-19.756134074,-7.9440,-6.0539,52.8028,2018-01-19 06:15:35.752Z,Ax = -0.0050	Ay = 0.0052	Az = -0.2758	ypr = (52.8028   -6.0539   -7.9440)
-0.8387,1.1396,-19.733699913,-7.6162,-6.6245,52.2303,2018-01-19 06:15:35.851Z,Ax = -0.0091	Ay = 0.0113	Az = -0.2783	ypr = (52.2303   -6.6245   -7.6162)
-0.6224,0.8360,-20.271979352,-8.3043,-6.0711,51.9552,2018-01-19 06:15:35.950Z,Ax = -0.0121	Ay = 0.0142	Az = -0.2856	ypr = (51.9552   -6.0711   -8.3043)
-0.3305,0.0335,-19.345608813,-6.2616,-7.0352,51.5636,2018-01-19 06:15:36.051Z,Ax = -0.0089	Ay = 0.0085	Az = -0.2811	ypr = (51.5636   -7.0352   -6.2616)
-0.0851,0.0348,-19.589590283,-6.8166,-7.9990,50.6422,2018-01-19 06:15:36.151Z,Ax = -0.0029	Ay = 0.0020	Az = -0.2794	ypr = (50.6422   -7.9990   -6.8166)
-0.2637,0.4195,-19.739785587,-6.7557,-7.5855,50.0967,2018-01-19 06:15:36.252Z,Ax = -0.0016	Ay = 0.0007	Az = -0.2775	ypr = (50.0967   -7.5855   -6.7557)
